0.75857	0.19540
0.31429	0.23296
0.59286	0.26632
0.27857	0.34744
0.59908	0.40925
0.32571	0.30468
0.46286	0.20410
0.47143	0.20788
0.44429	0.41896
0.43571	0.40767
0.42143	0.29595
0.51962	0.35995
0.38148	0.48496
0.28571	0.48795
0.40909	0.18039
0.50714	0.34644
0.00000	0.00000
0.00000	0.00000
0.39286	0.26837
0.00000	0.00000
0.41429	0.28301
0.21714	0.20312
0.17714	0.30253
0.27857	0.19030
0.44286	0.30253
0.05442	0.06971
0.34921	0.43600
0.25714	0.24054
0.52857	0.36108
0.18000	0.22450
0.33571	0.41880
0.28143	0.48071
0.19762	0.34027
0.30286	0.28646
0.44286	0.30253
0.11714	0.30993
0.42143	0.28789
0.10000	0.26458
0.30429	0.28641
0.25143	0.42940
