0.65889	0.26036
0.29915	0.20397
0.59889	0.23095
0.32333	0.31373
0.65233	0.36984
0.38000	0.28500
0.48000	0.18000
0.48889	0.18333
0.50333	0.38678
0.51000	0.38259
0.43889	0.25894
0.55189	0.31966
0.45299	0.44331
0.44444	0.52705
0.42424	0.15909
0.55222	0.31308
0.00000	0.00000
0.00000	0.00000
0.42778	0.24253
0.00000	0.00000
0.45111	0.25576
0.25333	0.19000
0.19222	0.26381
0.30333	0.17197
0.48222	0.27339
0.07407	0.07571
0.45679	0.43376
0.30000	0.22500
0.57556	0.32631
0.23333	0.22136
0.43333	0.41119
0.38000	0.46003
0.34444	0.41441
0.36000	0.27276
0.48222	0.27339
0.27333	0.41012
0.45889	0.26017
0.16667	0.29479
0.35000	0.26410
0.39111	0.46380
