0.85800	0.07463
0.44000	0.11073
0.71600	0.02608
0.61600	0.07603
0.83871	0.00000
0.57000	0.00000
0.54000	0.00000
0.55000	0.00000
0.78000	0.06519
0.76200	0.01304
0.64500	0.07984
0.70330	0.08688
0.81538	0.15392
1.00000	0.00000
0.47727	0.00000
0.71000	0.00000
1.00000	0.00000
1.00000	0.00000
0.55000	0.00000
0.63000	0.10954
0.58000	0.00000
0.38000	0.00000
0.40600	0.19540
0.39000	0.00000
0.62000	0.00000
0.13333	0.02130
0.80556	0.04501
0.45000	0.00000
0.74000	0.00000
0.45600	0.09813
0.79000	0.01581
0.83400	0.13903
0.73667	0.08449
0.53600	0.05367
0.62000	0.00000
0.81600	0.01517
0.59000	0.00000
0.56200	0.23879
0.52800	0.04025
0.88000	0.00000
