0.70375	0.23826
0.30577	0.21702
0.59625	0.24675
0.30375	0.32946
0.62903	0.38825
0.35625	0.29500
0.47250	0.19092
0.48125	0.19445
0.49375	0.41234
0.47750	0.39550
0.43437	0.27644
0.53022	0.33459
0.42170	0.46318
0.37500	0.51755
0.41761	0.16874
0.53250	0.32867
0.00000	0.00000
0.00000	0.00000
0.41250	0.25460
0.00000	0.00000
0.43500	0.26849
0.23750	0.19667
0.18750	0.28162
0.29250	0.18053
0.46500	0.28700
0.05952	0.06613
0.40972	0.43845
0.28125	0.23290
0.55500	0.34255
0.21000	0.22450
0.39125	0.41834
0.33500	0.47014
0.28125	0.39395
0.33500	0.28036
0.46500	0.28700
0.20250	0.37500
0.44250	0.27312
0.17000	0.31496
0.33000	0.27495
0.33000	0.45544
