0.91500	0.00707
0.50000	0.03264
0.73000	0.00000
0.65000	0.00000
0.83871	0.00000
0.57000	0.00000
0.54000	0.00000
0.55000	0.00000
0.79000	0.07071
0.77000	0.01414
0.65000	0.07071
0.78571	0.00777
0.98352	0.02331
1.00000	0.00000
0.47727	0.00000
0.71000	0.00000
nan	nan
nan	nan
0.55000	0.00000
nan	nan
0.58000	0.00000
0.38000	0.00000
0.62000	0.00000
0.39000	0.00000
0.62000	0.00000
0.14286	0.00000
0.81250	0.04910
0.45000	0.00000
0.74000	0.00000
0.42000	0.00000
0.78000	0.00000
0.98500	0.02121
0.69167	0.10607
0.50000	0.08485
0.62000	0.00000
0.82000	0.02828
0.59000	0.00000
0.68000	0.02828
0.55500	0.06364
0.88000	0.00000
