0.62300	0.27043
0.30308	0.19271
0.60200	0.21796
0.33900	0.29991
0.67097	0.35363
0.39900	0.27534
0.48600	0.17076
0.49500	0.17393
0.51100	0.36547
0.50600	0.36093
0.44250	0.24440
0.57363	0.30912
0.47802	0.42539
0.50000	0.52705
0.42955	0.15093
0.56800	0.29936
0.00000	0.00000
0.00000	0.00000
0.44000	0.23190
0.00000	0.00000
0.46400	0.24455
0.26600	0.18356
0.19800	0.24939
0.31200	0.16444
0.49600	0.26141
0.08333	0.07715
0.49306	0.42473
0.31500	0.21737
0.59200	0.31201
0.25200	0.21689
0.46600	0.40120
0.42500	0.45647
0.34667	0.39077
0.38000	0.26483
0.49600	0.26141
0.32900	0.42485
0.47200	0.24877
0.17500	0.27918
0.36600	0.25409
0.44000	0.46380
