0.58000	0.07953
0.76923	0.15821
0.72556	0.02128
0.70889	0.05487
0.83513	0.00538
0.77444	0.08293
0.72333	0.17699
0.59778	0.07345
0.81111	0.03018
0.77667	0.03775
0.55556	0.08907
0.64591	0.12813
0.73871	0.08649
0.97314	0.03851
0.62374	0.11140
0.71333	0.02345
0.98765	0.03152
0.97325	0.08025
0.90556	0.08443
0.70222	0.03270
0.58222	0.00667
0.59000	0.02291
0.61333	0.04183
0.74111	0.04014
0.62778	0.01986
0.70370	0.25647
0.92901	0.05531
0.84444	0.03941
0.72889	0.00928
0.63111	0.00782
0.73556	0.01130
0.86333	0.10886
0.64630	0.00735
0.62556	0.18406
0.71222	0.08729
0.78333	0.02121
0.62889	0.07817
0.57000	0.08775
0.55667	0.09274
0.88000	0.00000
