0.62800	0.07596
0.86462	0.02959
0.71800	0.01789
0.75400	0.01673
0.83441	0.00589
0.82000	0.01000
0.87000	0.04637
0.63000	0.08031
0.80800	0.03271
0.78200	0.05070
0.60500	0.09253
0.71209	0.12271
0.77802	0.10262
0.99780	0.00491
0.70000	0.07259
0.72200	0.02280
0.99683	0.00710
1.00000	0.00000
0.97000	0.03536
0.69400	0.04393
0.58400	0.00894
0.60600	0.01817
0.63000	0.04950
0.74600	0.05030
0.63400	0.02608
0.86667	0.08518
0.97500	0.01162
0.86800	0.01643
0.72200	0.00447
0.63400	0.00894
0.74000	0.00707
0.95000	0.03391
0.64667	0.00745
0.77400	0.07603
0.77200	0.06535
0.77600	0.02408
0.66000	0.09747
0.61200	0.09731
0.59400	0.11524
0.88000	0.00000
