0.55400	0.11128
0.74462	0.16825
0.72500	0.02014
0.70000	0.05888
0.83548	0.00519
0.75400	0.10146
0.70200	0.17999
0.59300	0.07088
0.78800	0.07843
0.76500	0.05126
0.55000	0.08580
0.63297	0.12754
0.73516	0.08231
0.96813	0.03960
0.60909	0.11479
0.71300	0.02214
0.97937	0.03963
0.95185	0.10151
0.87000	0.13776
0.70500	0.03206
0.58200	0.00632
0.58600	0.02503
0.60000	0.05774
0.74100	0.03784
0.62700	0.01889
0.64762	0.29987
0.92361	0.05488
0.83800	0.04237
0.73000	0.00943
0.63100	0.00738
0.72600	0.03204
0.84500	0.11787
0.64667	0.00703
0.61900	0.17477
0.70300	0.08731
0.78100	0.02132
0.62500	0.07472
0.55900	0.08975
0.55000	0.08994
0.88000	0.00000
