0.68000	0.03606
0.87179	0.03872
0.72000	0.02000
0.76333	0.01155
0.83513	0.00621
0.82667	0.00577
0.90333	0.00577
0.66333	0.02517
0.79000	0.03000
0.79333	0.06807
0.62500	0.07500
0.76557	0.02288
0.82784	0.10842
1.00000	0.00000
0.75000	0.00000
0.73000	0.02000
1.00000	0.00000
1.00000	0.00000
0.98667	0.01528
0.70667	0.03512
0.58667	0.01155
0.60000	0.01732
0.62333	0.06807
0.78000	0.02646
0.64333	0.03215
0.92063	0.05992
0.97685	0.00802
0.87333	0.00577
0.72333	0.00577
0.63667	0.01155
0.74000	0.01000
0.96000	0.03606
0.64444	0.00962
0.79667	0.08963
0.79000	0.08544
0.78333	0.03055
0.70667	0.10408
0.65667	0.04933
0.65000	0.12166
0.88000	0.00000
