0.58500	0.06658
0.35769	0.09597
0.58750	0.06946
0.56500	0.02082
0.83871	0.00000
0.59750	0.05500
0.62500	0.16176
0.55000	0.00000
0.75250	0.06850
0.77750	0.07411
0.51875	0.03146
0.78022	0.01794
0.94780	0.02265
1.00000	0.00000
0.50000	0.02624
0.71250	0.00500
0.98413	0.03175
1.00000	0.00000
0.68250	0.12093
0.60250	0.12473
0.56000	0.02449
0.47250	0.06344
0.42000	0.16573
0.55250	0.10844
0.55750	0.11843
0.35714	0.09323
0.63542	0.15315
0.56500	0.19227
0.74000	0.00000
0.52500	0.11030
0.78000	0.00816
0.74250	0.05377
0.62917	0.14868
0.59500	0.12897
0.62000	0.00000
0.80250	0.01500
0.59000	0.00000
0.33500	0.04726
0.61750	0.12420
0.87500	0.01000
