0.61333	0.07685
0.86154	0.02752
0.71833	0.01602
0.73667	0.04502
0.83513	0.00555
0.81500	0.01517
0.81500	0.14096
0.62167	0.07468
0.81000	0.02966
0.78000	0.04561
0.58333	0.09832
0.67582	0.14120
0.76557	0.09672
0.99634	0.00567
0.68561	0.07388
0.71667	0.02422
0.99735	0.00648
1.00000	0.00000
0.95333	0.05164
0.69667	0.03983
0.58333	0.00816
0.60000	0.02191
0.62833	0.04446
0.75000	0.04604
0.63167	0.02401
0.86111	0.07740
0.95833	0.04213
0.86000	0.02449
0.72500	0.00837
0.63333	0.00816
0.74000	0.00632
0.92667	0.06470
0.64722	0.00680
0.71833	0.15237
0.75833	0.06735
0.77500	0.02168
0.64833	0.09174
0.59167	0.10028
0.58000	0.10863
0.88000	0.00000
